[2025-12-12T17:42:58.104+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-12-12T17:42:58.167+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: aviasales_full_parser.task_trigger_aviasales_prices manual__2025-12-12T17:42:54.986601+00:00 [queued]>
[2025-12-12T17:42:58.195+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: aviasales_full_parser.task_trigger_aviasales_prices manual__2025-12-12T17:42:54.986601+00:00 [queued]>
[2025-12-12T17:42:58.196+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-12-12T17:42:58.242+0000] {taskinstance.py:2890} INFO - Executing <Task(PythonOperator): task_trigger_aviasales_prices> on 2025-12-12 17:42:54.986601+00:00
[2025-12-12T17:42:58.259+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=191) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2025-12-12T17:42:58.266+0000] {standard_task_runner.py:72} INFO - Started process 192 to run task
[2025-12-12T17:42:58.268+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'aviasales_full_parser', 'task_trigger_aviasales_prices', 'manual__2025-12-12T17:42:54.986601+00:00', '--job-id', '154', '--raw', '--subdir', 'DAGS_FOLDER/run_aviasales_dagg.py', '--cfg-path', '/tmp/tmpvnosa08y']
[2025-12-12T17:42:58.271+0000] {standard_task_runner.py:105} INFO - Job 154: Subtask task_trigger_aviasales_prices
[2025-12-12T17:42:58.304+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/settings.py:209: DeprecationWarning: The sql_alchemy_conn option in [core] has been moved to the sql_alchemy_conn option in [database] - the old setting has been used, but please update your config.
  SQL_ALCHEMY_CONN = conf.get("database", "SQL_ALCHEMY_CONN")

[2025-12-12T18:02:59.433+0000] {log.py:232} WARNING - 2025-12-12 18:02:59.433 | INFO     | unusual_prefix_b78ba96595424b95bf6daf8e1589e62e45f5039b_run_aviasales_dagg:task_trigger_aviasales_prices:71 - Запрос к FastAPI: {'origin': 'MOW', 'destination': 'DXB', 'departure_at': '2025-11-02', 'return_at': '2025-11-07', 'limit': 20}
[2025-12-12T18:03:59.414+0000] {log.py:232} WARNING - 2025-12-12 18:03:59.414 | ERROR    | unusual_prefix_b78ba96595424b95bf6daf8e1589e62e45f5039b_run_aviasales_dagg:task_trigger_aviasales_prices:80 - Ошибка соединения: HTTPConnectionPool(host='host.docker.internal', port=8082): Read timed out. (read timeout=60)
[2025-12-12T18:03:59.418+0000] {log.py:232} WARNING - 2025-12-12 18:03:59.418 | INFO     | unusual_prefix_b78ba96595424b95bf6daf8e1589e62e45f5039b_run_aviasales_dagg:task_trigger_aviasales_prices:71 - Запрос к FastAPI: {'origin': 'MOW', 'destination': 'DXB', 'departure_at': '2025-11-03', 'return_at': '2025-11-08', 'limit': 20}
[2025-12-12T18:04:59.424+0000] {log.py:232} WARNING - 2025-12-12 18:04:59.423 | ERROR    | unusual_prefix_b78ba96595424b95bf6daf8e1589e62e45f5039b_run_aviasales_dagg:task_trigger_aviasales_prices:80 - Ошибка соединения: HTTPConnectionPool(host='host.docker.internal', port=8082): Read timed out. (read timeout=60)
[2025-12-12T18:04:59.426+0000] {log.py:232} WARNING - 2025-12-12 18:04:59.426 | INFO     | unusual_prefix_b78ba96595424b95bf6daf8e1589e62e45f5039b_run_aviasales_dagg:task_trigger_aviasales_prices:71 - Запрос к FastAPI: {'origin': 'MOW', 'destination': 'DXB', 'departure_at': '2025-11-04', 'return_at': '2025-11-09', 'limit': 20}
[2025-12-12T18:05:59.388+0000] {log.py:232} WARNING - 2025-12-12 18:05:59.387 | ERROR    | unusual_prefix_b78ba96595424b95bf6daf8e1589e62e45f5039b_run_aviasales_dagg:task_trigger_aviasales_prices:80 - Ошибка соединения: HTTPConnectionPool(host='host.docker.internal', port=8082): Read timed out. (read timeout=60)
[2025-12-12T18:05:59.389+0000] {log.py:232} WARNING - 2025-12-12 18:05:59.389 | INFO     | unusual_prefix_b78ba96595424b95bf6daf8e1589e62e45f5039b_run_aviasales_dagg:task_trigger_aviasales_prices:71 - Запрос к FastAPI: {'origin': 'MOW', 'destination': 'DXB', 'departure_at': '2025-11-05', 'return_at': '2025-11-10', 'limit': 20}
[2025-12-12T18:06:59.422+0000] {log.py:232} WARNING - 2025-12-12 18:06:59.422 | ERROR    | unusual_prefix_b78ba96595424b95bf6daf8e1589e62e45f5039b_run_aviasales_dagg:task_trigger_aviasales_prices:80 - Ошибка соединения: HTTPConnectionPool(host='host.docker.internal', port=8082): Read timed out. (read timeout=60)
[2025-12-12T18:06:59.423+0000] {log.py:232} WARNING - 2025-12-12 18:06:59.423 | INFO     | unusual_prefix_b78ba96595424b95bf6daf8e1589e62e45f5039b_run_aviasales_dagg:task_trigger_aviasales_prices:71 - Запрос к FastAPI: {'origin': 'MOW', 'destination': 'DXB', 'departure_at': '2025-11-06', 'return_at': '2025-11-11', 'limit': 20}
[2025-12-12T18:07:59.422+0000] {log.py:232} WARNING - 2025-12-12 18:07:59.421 | ERROR    | unusual_prefix_b78ba96595424b95bf6daf8e1589e62e45f5039b_run_aviasales_dagg:task_trigger_aviasales_prices:80 - Ошибка соединения: HTTPConnectionPool(host='host.docker.internal', port=8082): Read timed out. (read timeout=60)
